Title,my_label
Direct laser writing of auxetic structures: present capabilities and challenges,9
Theoretical and experimental evaluation of the flow behavior of a magnetorheological damper using an extremely bimodal magnetic fluid,9
A neutron production target for ESS based upon the Canned-rods concept,9
Modeling the Driving Behavior of Electric Vehicles Using Smartphones and Neural Networks,11
Parametrization of Mean Radiative Properties of Optically Thin Steady-State Plasmas and Applications,9
"Combining smart materials for enhancing intelligent systems: initial studies, success cases and research trends",9
Radio propagation modeling and real test of ZigBee based indoor wireless sensor networks,9
Ab initio molecular dynamics: Relationship between structural phases and the sound velocity in dense hydrogen,9
Hydrogen accumulation in nanostructured as compared to the coarse-grained tungsten,9
Assessment of expected damage on buildings subjected to Lorca earthquake through an energy-based seismic index method and nonlinear dynamic response analyses,9
Evaluation of modular robot system for maintenance tasks in hot cell,9
Citizens' perception of the efficacy of airport noise insulation programmes in Spain,11
Managing daily surgery schedules in a teaching hospital: a mixed-integer optimization approach,3
"NEW ""HIGH SPEED DE-EXCITATION SYSTEM FOR BRUSHLESS SYNCRHONOUS MACHINES"" IN A 15 MVA GENERATOR",7
Telerobotics and Systems Engineering for Scientific Facilities Editorial,4
Characterization of laser peening-induced effects on a biomedical Ti6Al4V alloy by thermoelectric means,9
A Multi-Sensor RSS Spatial Sensing-Based Robust Stochastic Optimization Algorithm for Enhanced Wireless Tethering,9
Inelastic torsional seismic response of nominally symmetric reinforced concrete frame structures: Shaking table tests,9
Seismic performance and damage evaluation of a reinforced concrete frame with hysteretic dampers through shake-table tests,9
Multi-robot data mapping simulation by using microsoft robotics developer studio,9
Vehicle Tracking for an Evasive Manoeuvres Assistant Using Low-Cost Ultrasonic Sensors,9
Transmission final lenses in the HiPER laser fusion power plant: system design for temperature control,7
Modified Gutenberg-Richter Coefficient for Damage Evaluation in Reinforced Concrete Structures Subjected to Seismic Simulations on a Shaking Table,9
Atomistic long-term simulation of heat and mass transport,9
Consumers' responses to CSR in a cross-cultural setting,12
Implementation of road dust resuspension in air quality simulations of particulate matter in Madrid (Spain),11
Induction of through-thickness compressive residual stress fields in thin Al2024-T351 plates by laser shock processing,9
Towards efficient flight: insights on proper morphing-wing modulation in a bat-like robot,9
Systematic Process for Building a Fault Diagnoser Based on Petri Nets Applied to a Helicopter,9
Generic Mathematical Model for Efficient Milling Process Simulation,9
Bio-based polymer nanocomposites based on nylon 11 and WS2 inorganic nanotubes,9
Monte Carlo simulations of densely-packed athermal polymers in the bulk and under confinement,9
A Novel Ground Fault Non-Directional Selective Protection Method for Ungrounded Distribution Networks,9
Toward mass production of microtextured microdevices: linking rapid prototyping with microinjection molding,9
Autonomous collision avoidance system based on accurate knowledge of the vehicle surroundings,9
Accurate Analysis of Subharmonic Oscillations of V-2 and (VIc)-I-2 Controls Applied to Buck Converter,9
Comparison of nuclear data uncertainty propagation methodologies for PWR burn-up simulations,7
New Fault-Resistance Estimation Algorithm for Rotor-Winding Ground-Fault Online Location in Synchronous Machines With Static Excitation,9
Hydrogen diffusion and trapping in nanocrystalline tungsten,9
Improved Transient Response of Controllers by Synchronizing the Modulator With the Load Step: Application to (VIc)-I-2,9
Simultaneous Task Subdivision and Allocation using Negotiations in Multi-Robot Systems,9
A methodology to estimate uncertainty for emission projections through sensitivity analysis,13
Modelling and planning reliable wireless sensor networks based on multi-objective optimization genetic algorithm with changeable length,9
State convergence theory applied to a nonlinear and delayed telerobotic system,9
Electricity price forecasting accounting for renewable energies: optimal combined forecasts,7
Sub-micrometric reflectometry for localized label-free biosensing,3
Microscopic properties of xenon plasmas for density and temperature regimes of laboratory astrophysics experiments on radiative shocks,7
Tribological and thermal stability study of nanoporous amorphous boron carbide films prepared by pulsed plasma chemical vapor deposition,9
Aerodynamic Optimization of the Nose Shape of a Train Using the Adjoint Method,9
A Novel Ground Fault Identification Method for 2 x 5 kV Railway Power Supply Systems,9
Influence of skin wrinkles and resin insertions in maximum stress of transitions of pure bending sandwich beams,9
Improved high-speed de-excitation system for brushless synchronous machines tested on a 20 MVA hydro-generator,7
Evaluation of Project Duration Uncertainty using the Dependency Structure Matrix and Monte Carlo Simulations,9
Induced radioisotopes in a linac treatment hall,9
Piezoelectric sensing and non-parametric statistical signal processing for health monitoring of hysteretic dampers used in seismic-resistant structures,9
Introducing a two temperature plasma ignition in inertial confined targets under the effect of relativistic shock waves: The case of DT and pB(11),7
Multiphase Current-Controlled Buck Converter With Energy Recycling Output Impedance Correction Circuit (OICC),9
Grid-Connected Forward Microinverter With Primary-Parallel Secondary-Series Transformer,9
"An integrated assessment of two decades of air pollution policy making in Spain: Impacts, costs and improvements",13
Design Parameters Analysis of Point Absorber WEC via an Evolutionary-Algorithm-Based Dimensioning Tool,9
Formal methodology for analyzing the dynamic behavior of nonlinear systems using fuzzy logic,9
Emulation of an OWC Ocean Energy Plant With PMSG and Irregular Wave Model,7
upsilon(1) Concept: Designing a Voltage-Mode Control as Current Mode With Near Time-Optimal Response for Buck-Type Converters,9
Effect of chain stiffness on the competition between crystallization and glass-formation in model unentangled polymers,9
Performance evaluation of an AODV-based routing protocol implementation by using a novel in-field WSN diagnosis tool,9
Non-Isothermal Cold-Crystallization Behavior and Kinetics of Poly(L-Lactic Acid)/WS2 Inorganic Nanotube Nanocomposites,9
Multiple feature points representation in target localization of wireless visual sensor networks,9
Self-Learning Embedded System for Object Identification in Intelligent Infrastructure Sensors,9
Evolutionary Computing and Particle Filtering: A Hardware-Based Motion Estimation System,9
Activation of visible up-conversion luminescence in transparent and conducting ZnO:Er:Yb films by laser annealing,9
H trapping and mobility in nanostructured tungsten grain boundaries: a combined experimental and theoretical approach,9
Time-dependent and radiation field effects on collisional-radiative simulations of radiative properties of blast waves launched in clusters of xenon,9
Field-winding fault detection in synchronous machines with static excitation through frequency response analysis,9
Meso-scale characterization of lithium distribution in lithium-ion batteries using ion beam analysis techniques,9
Improving the Lane Reference Detection for Autonomous Road Vehicle Control,9
Strategic Lean Organizational Design: Towards Lean World-Small World Configurations through Discrete Dynamic Organizational Motifs,8
"Polymer blend nanocomposites based on poly(L-lactic acid), polypropylene and WS2 inorganic nanotubes",9
"Intravehicular, Short- and Long-Range Communication Information Fusion for Providing Safe Speed Warnings",11
A Resistance Emulation Approach to Optimize the Wave Energy Harvesting for a Direct Drive Point Absorber,7
Definition of an Enhanced Map-Matching Algorithm for Urban Environments with Poor GNSS Signal Quality,11
Would RC wide-beam buildings in Spain have survived Lorca earthquake (11-05-2011)?,9
Shaking table tests of a reinforced concrete waffle-flat plate structure designed following modern codes: seismic performance and damage evaluation,9
A local anisotropic adaptive algorithm for the solution of low-Mach transient combustion problems,9
Morphology and thermal properties of biodegradable poly(hydroxybutyrate-co-hydroxyvalerate)/tungsten disulphide inorganic nanotube nanocomposites,12
"Vision-Based Steering Control, Speed Assistance and Localization for Inner-City Vehicles",11
